Date,规模以上工业增加值:当月同比,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,重点电厂:日耗量:煤炭,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:织造业,中国:开工率:聚酯产业链:乙二醇(综合),开工率:PTA装置,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:产量:钢材:重点钢铁企业,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,中国:开工率:精对苯二甲酸,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产,制造业PMI:新订单,制造业PMI:新出口订单,制造业PMI:从业人员,规模以上工业发电量:当月同比,月产量:PTA:中国:环比
2022-07-15,3.9,191.55,207.48,484.0,76.646,83.1,78.62,49.6,55.882000000000005,76.646,274.37,73.3,76.96,-0.03642727285869096,-0.05405744385317579,-0.030493150115870726,83.98,311.86,-0.014186588729407923,1973.05,78.84,69.0,70.45,-0.005595177488280534,71.25,-0.001308729410720133,69.13,81.7,237.3,-0.0320702589583286,,,,-0.004934532692631777,14.931,8.0065,1.217000000000013,73.62,,,,,,,
2022-07-22,,190.15,203.79,,74.712,83.1,77.44200000000001,48.6,53.224000000000004,74.712,260.64,67.6,73.14,-0.06446250730301628,0.03307143448237593,-0.022013862394062222,83.92,306.58,0.00027739251218150685,1994.73,74.4,62.1,69.98,0.03012974145202918,70.64,-0.05990460869418168,64.37,81.18,238.5,-0.02342840346325481,,,,-0.01752971764070832,-20.7205,-6.4424,0.7580999999999847,63.18,,,,,,,
2022-07-29,,,,532.0,72.726,80.07000000000001,78.99,50.8,52.315999999999995,72.874,259.64,64.5,71.59,0.009036922380151857,-0.0219868946091335,0.0010995983345214455,83.98,303.99,0.0014550496244618571,,70.0,60.0,69.47,-0.006342515976470509,70.54,-0.017674748232366255,63.02,81.69,236.7,0.023085291433812216,,,,-0.0007747934271886692,-13.5224,-6.0633,3.8795000000000073,65.04,49.0,49.8,48.5,47.4,48.6,3.0,0.291961042
2022-08-05,,175.47,189.02,574.0,65.108,77.21000000000001,80.03,54.2,51.872,65.13,268.11,65.44,72.72,0.055262678675049415,0.08366817452595487,0.06615400478766365,80.83,299.9,-0.0013163822180137785,2076.81,69.26,62.6,68.15,-0.011197131115486592,69.71,-0.04782827199692807,64.16,81.58,222.9,0.0004288716452922614,,,,-0.019040742174840197,-2.5478,-3.4844,20.254500000000007,58.04,,,,,,,
2022-08-12,,179.0,194.33,593.0,70.64200000000001,76.098,80.878,47.8,51.336,70.64200000000001,272.77,70.2,76.26,0.030327233967202716,0.020074277306629362,0.014610266955988216,77.61,300.73,0.01786497973357193,1942.56,74.8,67.0,66.23,-0.01186637440809335,69.45,0.00459158031006357,64.16,80.9,213.3,-0.02149688396673266,,,,-0.02048488763261247,2.7778,-2.6238,19.701300000000003,61.78,,,,,,,
2022-08-19,3.8,,,,73.442,80.66,81.678,42.0,51.84400000000001,73.442,278.16,73.3,77.92,0.04692943222198398,-0.010656111490728648,0.08128959062809926,75.79,291.92,-0.02586975570998984,,79.43,68.58,65.22,-0.009632059929593595,70.96,0.00486475493197247,64.13,78.64,207.5,-0.018392949318572605,,,,-0.054971032651850216,-14.1494,-0.8104,-1.0656000000000176,54.19,,,,,,,
2022-08-26,,185.87,199.63,555.0,74.744,80.19800000000001,81.19800000000001,49.0,51.94,74.72,283.16,74.78,80.16,0.015562187475596012,0.010490480020370896,0.005162782154441992,75.48,292.12,-0.016772768118479497,1945.95,80.88,70.18,62.26,-0.0010962909923124542,72.16,0.044298298110343914,64.04,75.54,206.5,-0.038667541772039016,,,,-0.031295365278758425,-2.5926,9.2729,-24.447399999999988,54.47,49.4,49.8,49.2,48.1,48.9,5.4,-4.988222222
2022-09-02,,187.06,203.19,497.0,71.116,78.554,81.674,57.8,58.348,72.10666666666667,287.08,76.59,80.87,0.08694022870264995,0.02905852514838525,0.01758162401196728,75.4,307.32,-0.010789286899845152,2228.87,83.22,71.26,61.97,0.0,72.3,0.00700970205142859,70.85,77.26,203.3,-0.06258619193313386,,,,0.03200503814936351,-23.5741,-11.0467,-11.527800000000013,62.49,,,,,,,
2022-09-09,,,,507.0,71.632,76.616,82.608,64.8,61.08,71.8475,298.49,78.71,82.01,0.04605278591182049,0.0,-0.016009409009341447,78.93,307.32,-0.005330272650439838,,85.2,73.41,63.2,-0.002196194147742858,75.3,-0.05307426497185386,75.29,71.97,199.0,-0.13017932402190446,0.0,,,0.04453812315098382,1.4925,-0.1681,-2.2515999999999963,61.71,,,,,,,
2022-09-16,4.2,193.27,209.82,480.4,68.8275,80.3,84.0125,70.5,53.82,69.315,279.85,78.71,82.43,-0.002342531003536763,-0.01966104439915739,-0.006447475590969809,79.2,309.26,0.028620163731526205,2026.83,85.84,72.78,63.89,0.016355080166438718,75.93,0.00044185875967439614,76.22,72.0,190.0,-0.025288965851700596,0.03816423642497302,,,0.017754333202637085,1.9608,6.3776,-21.876899999999978,71.81,,,,,,,
2022-09-23,,196.78,214.5,469.0,72.598,79.708,84.398,71.6,52.584,72.255,315.05,77.55,82.83,0.00869175868219596,-0.009894539826647453,0.0016516466359233206,79.45,308.49,-0.0040790548154090445,2097.89,84.23,71.75,63.8,0.006288763875637926,76.23,0.03884684537349603,76.59,71.44,186.8,-0.05941400281174758,0.00934301505404278,,,-0.05451911497182671,13.4615,-8.2311,-22.454800000000006,75.07,,,,,,,
2022-09-30,,195.38,213.14,466.0,78.78,78.82,83.842,70.2,59.432,78.78,331.65,75.71,82.83,-0.022632123836190843,0.020017075239763038,-0.029416027043003723,78.72,299.71,0.013996029727325165,2221.25,82.94,68.9,64.43,0.030168998801133107,75.87,0.03998311584772907,76.21,70.23,197.1,-0.003802519147845018,-0.01302287201244301,,,0.014257999435812962,-31.2712,-6.1449,-14.486900000000006,73.11,50.1,51.5,49.8,47.0,49.0,-10.3,1.556999951
2022-10-07,,,,,,,,,,,304.91,,,-0.0049337031585325875,-0.05991418547716876,0.0025092264088026894,78.83,306.07,-0.001390820808342852,,,,67.5,,,,,,,,,,,,,,-5.791799999999995,,,,,,,,
2022-10-14,,191.16,210.75,,76.99142857142859,80.17428571428572,83.75428571428571,70.14285714285714,61.64,76.99142857142859,314.16,72.51,82.6,-0.026061969036685007,-0.010402312940290592,-0.027044827754076017,81.88,313.0,-0.00628274317949451,2017.12,79.4,65.83,66.78,,75.9,,74.66,73.44,200.9,,,,,,24.5993,,15.833299999999994,72.92,,,,,,,
2022-10-21,,187.49,206.49,395.2,75.758,80.4,83.97,72.2,61.64,75.758,298.8,68.71,82.02,0.018933120430873807,0.040975346302572824,0.025864799591481358,82.95,315.62,0.009894861583129355,2052.0,74.6,63.3,68.63,0.04100158070286408,75.94,-0.013453117697118877,73.22,74.65,202.0,-0.037285782520474875,-0.01435879419457109,,,0.007848577294387482,-0.7917,5.3519,6.764300000000006,58.28,,,,,,,
2022-10-28,6.3,,,420.7,74.342,74.034,84.218,69.0,63.61,74.65,308.02,69.53,81.46,0.019761984377645092,-0.020448536754100743,-0.003030193368469547,83.47,311.76,-0.0019433654089553443,,76.07,63.19,68.47,-0.0023114271790385388,75.83,0.01148603293719841,73.28,76.22,200.5,-0.01785549163326916,-0.008630724030128434,,,-0.03262067880560071,1.6958,-7.1382,-9.63900000000001,65.16,49.2,49.6,48.1,47.6,48.3,1.7000000000000002,9.212823288
2022-11-04,,189.61,202.91,440.2,72.32000000000001,70.30799999999999,84.066,64.8,62.702,72.28399999999999,287.7,68.56,78.75,-0.02193738977712556,-0.02052680954847208,-0.06427208735219114,83.83,308.14,-0.018511256389176722,2317.8,75.06,62.15,67.71,0.0,76.4,-0.027008892466517054,72.81,78.19,197.4,0.01608422116957975,-0.011054534341853994,,,-0.021629433050891933,-0.8828,-5.2946,-0.7283999999999935,67.65,,,,,,,
2022-11-11,,180.92,198.68,463.2,72.49,72.16,83.16999999999999,59.8,61.34000000000001,72.49,295.08,67.24,77.19,-0.006521031511544706,-0.05278033810711058,-0.07436909175101647,83.88,300.87,0.00169707295715682,1914.69,74.68,60.21,66.82,-0.012731114353729645,78.49,-0.011393043348445708,66.24,78.36,195.6,-0.012008942845753268,-0.00514360328188701,,,-0.030133829976766613,1.8803,-4.1976,-9.265200000000007,67.94,,,,,,,
2022-11-18,5.0,,,489.0,74.506,72.87,81.014,53.0,61.532,74.502,292.55,67.93,76.33,-0.019684602359059333,0.0,-0.02157275013510862,83.72,296.14,0.008302306184060804,,75.23,60.83,66.39,-0.0021898960730357686,77.99,-0.0013650015769446355,63.13,78.13,198.0,0.003582093382505036,0.0,,,0.014371682282890319,0.9713,4.8662,7.460400000000007,56.58,,,,,,,
2022-11-25,,181.33,200.2,493.0,74.36800000000001,72.87,79.038,49.2,61.58,74.36800000000001,283.77,67.59,77.05,-0.020114971857422503,0.02180715164109337,0.04526735554455197,82.97,288.77,-0.0006308042963683036,1969.84,74.26,61.54,65.5,0.0021898960730357686,77.99,0.0006827336921171323,60.31,77.95,203.1,-0.00453948933883197,-0.007765353947796427,,,0.010681204775014663,14.1414,-1.4605,-26.595399999999998,58.49,48.0,47.8,46.4,46.7,47.4,-1.2,-7.079729995
2022-12-02,,186.08,202.85,,67.566,74.736,77.25,44.8,68.95,68.034,299.49,66.87,75.59,-0.003163336088369384,0.0,-0.010685467727637565,81.16,297.67,0.0017512525928573552,2065.61,74.41,59.4,64.31,0.006851474949102432,77.99,-0.03063090280755887,59.8,77.92,202.4,0.0729441862958593,-0.0419007846648034,,,0.004646443672399414,-4.1298,-2.2889,-13.252800000000008,49.08,,,,,,,
2022-12-09,,,,490.0,66.72999999999999,75.98,75.17999999999999,43.6,71.628,66.53999999999999,303.31,68.79,75.9,0.012315598946613271,-0.011025868590773591,-0.008005098572753333,82.03,309.43,-0.004489345362594044,,76.29,61.18,65.4,-0.0032641670390729516,74.49,-0.06183048580556427,57.86,77.26,204.1,0.0413205345206098,-0.05250032384469172,,,-0.00770744744720453,-7.2527,-5.8564,9.844800000000006,47.74,,,,,,,
2022-12-16,2.2,178.3,198.67,560.0,65.66,78.526,71.592,53.0,73.50399999999999,65.66,310.13,72.6,75.97,-0.009011902130944272,0.01138532222512545,0.034916265106227584,82.14,311.8,0.0030184993611284128,1987.5,80.4,65.09,65.3,0.0054343740604281265,74.49,-0.026704666856484316,56.52,77.09,208.3,0.03577241968499667,-0.002859868488762629,,,-0.037179003241754494,-21.327,-4.793,10.22829999999999,48.62,,,,,,,
2022-12-23,,177.26,196.38,,65.884,79.33,70.24199999999999,59.0,70.39,65.7275,304.45,73.45,75.93,-0.028435573649908008,-0.022166605275445228,-0.01067771951917873,78.47,300.83,0.002520127340085665,1915.51,81.78,65.32,67.64,0.011393502772135022,74.49,0.011010969176813212,53.76,75.41,215.9,-0.051163134073246574,-0.014665487030092628,,,0.012198027910960363,9.6386,-4.3702,-3.755199999999988,48.03,,,,,,,
2022-12-30,,,,,62.739999999999995,78.88199999999999,70.508,47.4,65.09,62.925,291.96,74.03,75.19,-0.019391896163735822,-0.03343918542904678,-0.03786737664265516,79.73,309.11,-0.019770466728249225,,81.91,66.14,68.6,-0.013874124199211302,75.1,-0.05969349651281686,52.47,75.26,218.0,-0.041522709956753445,0.05122063493028506,,,0.01706652686634591,-3.2967,-0.0448,-3.0089000000000112,47.8,47.0,44.6,43.9,44.2,44.8,2.9,-7.50953159
2023-01-06,,176.71,191.59,577.0,64.365,78.21,69.4,23.0,56.545,64.365,311.89,74.95,74.62,-0.09199938694911047,-0.023449085179318097,0.006582064195640669,79.17,301.02,-0.01458202040498957,2176.53,83.27,66.52,68.04,-0.02149608149212412,73.6,0.03832614757912545,50.03,77.61,221.6,0.02787248435833689,0.02060989545901748,,,0.016490705696972086,11.875,8.9646,-19.303399999999996,49.57,,,,,,,
2023-01-13,,176.0,192.57,516.0,65.19,77.238,68.50999999999999,13.2,57.54,65.8125,327.56,74.17,75.7,-0.041064144816053805,-0.034223496223514616,-0.025193291713456745,78.63,296.96,-0.028328011494851424,1806.94,82.15,66.19,67.74,0.0058512066992726375,73.55,0.0776973673618997,47.86,75.46,230.9,0.021213740855661634,0.032269806738048246,,,0.01608074852845398,-16.9629,-7.7951,19.643600000000006,51.85,,,,,,,
2023-01-20,1.3,178.28,193.66,471.0,65.75,76.59,67.33500000000001,7.75,57.565,65.75,324.47,74.1,75.98,-0.03399724503942014,-0.02423990767079154,-0.07745395420987755,79.27,301.04,0.005345224307977681,1810.9,82.52,65.78,66.56,-0.012215587768124259,73.55,-0.02018510411138852,46.98,67.97,238.5,-0.012783187830089915,0.027870744633370137,,,0.008085723888159535,57.9205,-10.8186,18.661,43.13,,,,,,,
2023-01-27,,,,419.0,,,,,,,250.77,74.31,76.71,-0.011902297775293391,-0.012030844136243335,0.06257757405721343,77.19,305.65,0.002292646050999103,,82.19,66.75,,,,,,,,,,,,,138.962,66.2331,7.890899999999988,,50.1,49.8,50.9,46.1,47.7,,8.391608392
2023-02-03,,180.9,198.72,475.6,73.32571428571428,76.89285714285714,69.12714285714286,10.0,53.379999999999995,73.235,263.6,74.83,77.43,0.033759210545384555,0.07204885386249638,-0.005067803689038364,78.28,306.06,0.02336384291292859,2108.96,83.15,67.12,67.41,,74.48,,49.01,64.05,255.9,,,,,,21.9935,-6.3948,-37.5103,28.06,,,,,,,
2023-02-10,,189.14,206.21,560.0,73.52799999999999,77.12,73.798,32.2,56.688,73.86800000000001,305.52,75.01,78.44,0.04607692089147353,0.09830656875635135,0.08562883690989676,80.13,308.24,0.051408752829855686,1933.55,83.42,67.0,67.87,0.009277525464121084,76.78,-0.0007830853963213258,57.77,69.97,259.4,-0.03373448554923453,0.0,,,0.03673938951954714,-6.47,-0.9163,-6.518899999999995,33.44,,,,,,,
2023-02-17,,,,582.0,77.89200000000001,78.392,75.936,62.6,58.648,77.89200000000001,314.49,74.9,79.56,0.06825291072802653,0.0,0.011470534552065814,80.52,307.74,-0.032182201959702894,,82.77,67.32,67.81,-0.027129449983644527,77.3,0.004429397549341907,61.5,69.84,274.2,-0.012217741429725315,0.0,,,-0.024296027286284883,-13.7074,7.2193,-6.743600000000001,34.74,,,,,,,
2023-02-24,,189.67,209.28,603.0,75.886,79.24,78.994,67.8,58.6,76.584,319.21,75.22,81.0,0.0690055249897581,0.02055463412037728,0.0009701674299638086,80.36,307.2,-0.01908222990006525,2054.13,82.7,68.35,68.2,0.0028906395589682887,77.3,-0.019823425640632664,66.31,72.4,286.0,0.041188756523141024,0.004064410785070471,,,0.026463462434443308,-2.7078,-5.9162,-3.8071999999999946,36.33,52.6,56.7,54.1,52.4,50.2,,-3.046972269
2023-03-03,,200.27,222.02,537.0,78.438,79.24,81.85,72.4,58.004,78.675,321.69,74.57,81.07,0.04455496516300439,-0.010572938426148148,0.016588912693084268,81.05,308.41,-0.011393033505957995,1807.88,80.81,68.41,67.78,0.009893171483303043,77.41,-0.016308341656876557,74.44,74.75,,0.005322389892818968,0.006014120159667513,,,-0.015134244823990173,-4.1384,-6.2078,9.854599999999998,48.45,,,,,,,
2023-03-10,,192.0,215.17,500.0,72.61,77.868,82.614,73.8,56.88199999999999,72.61,310.69,74.18,82.02,0.029416340686593934,0.04063379071589157,-0.009101859242747423,80.24,301.9,0.030262866506219233,2025.05,80.06,68.19,66.69,-0.0011120820909402696,77.93,-0.05328136661293659,75.2,76.88,273.1,-0.04504880152948054,0.002478060121998915,,,0.0030178349378280345,-9.5731,-1.8347,1.739600000000003,49.7,,,,,,,
2023-03-17,,,,464.0,77.06800000000001,77.804,83.862,74.2,56.16799999999999,77.1275,303.4,74.52,82.3,0.00029608672267400493,0.020533922327598653,0.017412485253371024,80.55,302.07,0.0318460524935853,,80.73,68.31,65.3,-0.004939855475885935,76.83,0.01914742433408545,78.04,78.43,264.1,-0.023658077278263967,0.010769887164946645,,,0.0034183392826738768,-1.1613,-1.083,1.727799999999995,61.08,,,,,,,
2023-03-24,,196.5,225.31,511.0,78.402,75.61800000000001,84.104,72.6,53.242000000000004,78.402,303.43,74.61,82.75,-0.013411463168855775,-0.02103597237579713,-0.011415106115923557,80.4,305.74,0.01794501661783876,2137.3,81.02,67.88,64.51,0.005575482384303498,75.03,0.09034102024423873,80.01,78.43,259.5,0.03296678407698206,0.002649008171577094,,,0.014230774818710046,-5.1738,2.2956,0.11090000000000089,77.34,,,,,,,
2023-03-31,,200.58,226.07,500.0,80.03999999999999,71.942,84.068,71.2,51.53000000000001,80.03999999999999,315.76,75.44,83.89,0.007605357061713391,0.010490480020370896,0.0007172743881929122,80.27,317.08,0.0049057589734422535,2492.31,81.32,69.16,65.43,0.019039203067903188,75.03,0.007109335516759074,80.81,78.08,258.2,0.0005789270713600914,-0.008275909303860018,,,-0.008785621152458845,,-0.8113,-1.117599999999996,80.8,51.9,54.6,53.6,50.4,49.7,,15.330733849
2023-04-07,,,,436.0,80.3,69.6175,83.38,67.5,47.2025,80.3,323.19,75.82,84.32,-0.003048479778921198,-0.020246654965736077,-0.028280142701070154,85.05,325.19,-0.007806756116741198,,81.62,69.21,63.82,0.006834447230296803,78.11,0.008314484784350817,82.16,77.31,259.4,0.023828805690460975,-0.032427383809644716,,,-0.008178889649783194,-12.172,9.7807,-1.0563000000000002,83.27,,,,,,,
2023-04-14,,204.29,232.2,468.0,78.59400000000001,68.548,83.25399999999999,65.0,45.39,78.75,319.32,78.11,84.76,0.0007629916275204707,0.0025322880080365096,0.021164382114578828,85.94,323.78,-0.006439172281021754,2179.14,83.91,71.93,62.17,-0.004343785917845011,77.91,-0.006292494963643591,83.0,75.67,258.8,-0.010605155734472405,0.0022230464879466894,,,-0.01837195122879276,2.5347,0.428,0.5183999999999997,83.5,,,,,,,
2023-04-21,3.9,202.07,228.98,435.0,77.97,67.66,83.304,63.8,45.79,77.97,320.09,78.42,84.58,-0.024709193176163602,-0.031514853330985027,-0.0736575091874272,85.82,317.41,0.02815954365980744,2199.48,84.96,71.38,62.33,0.007280645591155377,76.27,-0.010533760704703354,82.23,70.72,256.7,0.023333451111425596,0.00042287768893256583,,,-0.01971061981841693,-4.8423,-3.3781,-1.8689000000000036,84.3,,,,,,,
2023-04-28,,,,428.0,79.09666666666666,68.15,82.30499999999999,62.0,47.23333333333333,79.09666666666666,324.25,78.09,82.54,-0.03687133370730056,0.04141343260175301,-0.0025078925238624095,84.56,320.76,0.003234219511724312,,84.27,71.38,62.4,-0.004331019917716006,76.11,0.0167007930246843,79.3,68.53,253.9,-0.04683448452831751,-0.01469362040775124,,,-0.02068742071482177,-0.209,-5.3586,-6.397199999999998,64.57,49.2,50.2,48.8,47.6,48.8,1.0,3.227047272
2023-05-05,,202.9,220.67,,82.785,67.46,81.405,63.0,48.92,81.61,303.09,76.42,81.67,-0.038246403957956865,-0.010573229321656719,-0.018703569173458057,84.25,318.28,0.0013170894231944175,2265.73,81.2,71.51,64.87,0.009257896704620627,76.39,0.011229063716413634,77.82,66.06,,-0.03178328021158894,,,,,10.7296,18.1253,8.515699999999995,53.2,,,,,,,
2023-05-12,,200.57,225.08,432.0,80.83,68.868,82.19,66.4,49.142,80.96,297.46,75.56,81.07,-0.018267036555513094,-0.060508633942309764,-0.05317559320624721,81.84,312.86,0.0026289860689159283,2086.89,80.46,70.45,63.59,-0.004155450381295722,76.64,-0.03355934960201967,78.56,67.17,267.7,-0.050658104867993714,,,,,0.6598,-9.4549,2.6692000000000036,52.62,,,,,,,
2023-05-19,5.6,,,421.0,80.952,69.22,83.66799999999999,71.2,48.269999999999996,81.115,286.97,74.55,82.38,-0.00531319067779723,-0.03150010100913514,-0.011604098019167175,81.58,308.89,0.015759638492950145,,79.87,69.45,64.58,0.0032335080910392833,75.64,0.025462139369399672,80.29,72.79,271.4,0.034635046316676465,0.02532045712775588,,,-0.013195290418832606,-6.5283,2.1304,-6.7971,66.38,,,,,,,
2023-05-26,,199.53,224.55,470.9,73.26,70.43199999999999,84.014,73.0,47.94,73.52000000000001,291.63,74.39,82.38,0.014007605259747535,0.011220572058606049,-0.014697083396860045,81.37,315.39,0.00038759690407719205,2139.69,78.96,70.45,64.08,-0.030593926575796182,75.2,-0.07436778364751184,82.24,72.38,266.5,0.01662649817538142,0.004946933720351154,,,-0.01633470209654675,-9.7751,-7.4115,-5.912500000000001,68.26,48.8,49.6,48.3,47.2,48.4,-0.5,2.512306576
2023-06-02,,193.47,209.54,492.5,71.8,72.236,84.604,73.0,48.404,71.85,290.9,74.72,82.38,0.011146993008137152,0.020817115201268166,-0.003636367643383487,82.49,309.99,0.0032885221627561023,2370.13,79.32,69.88,62.4,-0.003016114676323234,78.26,-0.04604534933562565,81.83,72.46,256.0,-0.06565181573236156,0.0,,,0.017939019512042798,-18.2642,-8.8411,0.6745000000000019,67.12,,,,,,,
2023-06-09,,,,464.0,75.69399999999999,75.29,86.692,72.6,48.968,75.57666666666667,300.93,75.33,82.38,-0.01455629777420775,-0.021366012845641436,-0.01302667140000846,83.59,313.69,0.0023148158484511683,,80.04,70.32,64.18,-0.006539619765404403,78.18,0.07656383827522628,83.65,73.55,246.5,0.014919287810859494,-0.018469086919237654,,,-0.002918857880844783,3.1696,2.8646,-8.067100000000003,63.09,,,,,,,
2023-06-16,3.5,200.36,223.11,,75.51,74.342,88.154,73.2,49.534000000000006,75.77000000000001,296.25,75.51,83.11,-0.0035699714386794312,0.0,0.02985296314968089,83.71,312.3,0.007677580899034808,2063.54,80.74,70.09,63.55,-0.012884700719443032,77.6,0.04372420871112581,85.4,73.85,235.9,-0.020517924312484226,0.0,,,-0.02801220579566266,-6.9124,-4.2592,0.4591000000000065,61.74,,,,,,,
2023-06-23,,201.81,226.27,495.0,76.75333333333333,73.71,89.13999999999999,74.66666666666667,49.99333333333333,76.59,303.73,,84.11,0.017650557924069332,0.010921113278556938,0.053858816607212034,83.72,308.64,-0.006201471142193604,2167.52,,,64.28,-0.018487234092353866,77.01,-0.00037535189680593106,85.59,74.29,224.2,,0.0,,,-0.0025585084315524753,-6.9967,-6.0076,-2.3588000000000022,61.66,,,,,,,
2023-06-30,,202.87,224.6,530.9,82.65599999999999,75.038,89.75,74.4,51.668000000000006,82.485,308.39,74.96,84.11,0.011753068975356662,0.010624030781177574,0.005878178664169731,83.86,311.14,0.005436360163782794,2306.47,80.43,68.98,64.74,0.0055985655866575,77.85,0.01502853845650165,86.15,74.7,222.4,,-0.015301306290242067,,,0.038867101235773305,-28.4776,7.0793,-4.805199999999999,62.52,49.0,50.3,48.6,46.4,48.2,-2.8,0.485938397
2023-07-07,,,,,80.468,74.90799999999999,89.93,75.0,55.79600000000001,80.4025,313.34,75.11,84.5,0.0029618948870364648,0.03207888739279863,0.0026605194834967705,83.24,305.41,0.007308348121386921,,80.71,69.21,63.79,0.023851215822180194,77.9,-0.02698814471764699,86.19,75.24,216.9,0.01797617601917434,-0.027818505441960184,,,0.002316491552750044,-0.8286,-1.3034,-5.736700000000003,,,,,,,,
2023-07-14,,201.96,224.04,537.0,75.98,76.03,90.06,74.2,56.64399999999999,75.98,315.89,75.31,84.32,-0.004554828393080079,0.0,-0.0032823271872981508,81.64,303.44,0.005619588585101809,2099.16,82.07,67.73,64.48,0.01952907980804497,80.06,-0.04176701199949484,86.08,76.4,204.1,0.0047462851029118625,0.004581659590988885,,,0.012931214672248892,-14.5487,-2.8708,-0.6574999999999989,55.64,,,,,,,
2023-07-21,4.4,200.84,224.78,575.0,81.344,77.506,89.7,72.2,52.660000000000004,81.344,313.78,74.46,83.58,0.010308998049725737,0.0,0.010870152546492484,82.61,307.06,-0.011398299696955938,2169.36,80.95,67.7,65.6,-0.010749392155998905,80.39,0.01987253265212363,86.08,76.4,198.4,0.018070675927276625,-0.010613371687131057,,,-0.005152437332588633,-0.2635,3.7044,2.2932999999999986,58.65,,,,,,,
2023-07-28,,,,551.0,79.354,79.06,89.61,70.6,51.96,79.354,313.67,74.46,82.12,-0.01743578263217671,-0.012040979611347424,-0.010514786515744667,83.59,307.62,-0.00844210693015679,,80.69,67.91,65.99,0.016237449834774154,80.39,0.045053804467500846,86.15,76.4,202.8,-0.03575586091355465,-0.02224538400071907,,,0.00472408007609193,9.3924,-8.1322,-0.629999999999999,58.88,49.3,50.2,49.5,46.3,48.1,0.8000000000000003,4.462721803
2023-08-04,,192.37,213.56,525.5,79.49000000000001,79.06,89.408,69.2,53.260000000000005,79.33250000000001,300.68,75.03,83.38,-0.01592677344131932,-0.010057429284629826,-0.011255143378190446,82.83,302.17,0.02354842080560271,2377.85,81.23,68.11,65.6,-0.014332082475227992,81.19,-0.03334271251082832,86.32,76.4,206.6,0.019496962029439402,0.0,,,-0.007310288414124955,13.4961,3.0196,0.10559999999999903,55.63,,,,,,,
2023-08-11,,197.64,215.27,543.0,78.764,79.06,89.266,68.0,53.188,78.764,316.92,75.74,83.82,-0.014904184896338712,0.0,-0.018770102681990863,82.26,311.81,0.008121998915423312,2043.81,81.83,69.05,66.65,-0.010685055011592226,80.1,0.003193462508303213,86.09,78.37,209.0,0.01546705483600963,0.01871920954814854,,,-0.0005756224076050032,15.2246,7.368,0.6195000000000022,55.69,,,,,,,
2023-08-18,3.7,,,582.0,83.292,78.958,89.29,68.8,52.972,83.292,326.8,76.12,84.1,-0.007631029437799697,0.030734041145582758,0.0031985405382162213,81.53,314.74,0.0009950868412378355,,82.01,69.84,67.71,0.004319661144516651,81.72,0.04208124469366581,85.95,78.7,214.3,0.04728487532043513,0.00462555890806815,,,0.013724304052529668,-5.3344,2.0942,-1.6942000000000021,59.77,,,,,,,
2023-08-25,,199.71,221.5,555.0,84.002,78.55,90.13,70.8,53.4,84.002,328.1,76.94,83.34,-0.0007207754337956729,0.0,0.05571779838723412,77.71,318.08,0.010389061347698458,2154.99,82.63,71.06,66.69,0.0068411689930121256,81.72,-0.016645474020519302,85.95,78.7,215.0,0.025733286451485426,-0.04770845078386632,,84.75,-0.003413458014988713,0.6112,-3.3516,0.048500000000000654,49.71,49.7,51.9,50.2,46.7,48.0,-2.5,4.488955311
2023-09-01,,187.62,204.56,465.0,84.17,78.402,90.604,72.0,53.872,84.17,311.53,77.95,84.11,-0.018615521475921604,-0.041431237107236285,-0.05836729059540513,79.26,320.18,-0.002093854687891472,2411.9,84.39,71.42,66.82,0.0011092624542854423,81.72,0.022983866767046557,85.95,78.7,218.7,0.03917114808673006,0.003336596318753493,-0.025018057114606584,88.42,0.016811867319683316,3.2872,-8.5655,-1.4551999999999978,52.29,,,,,,,
2023-09-08,,,,467.0,84.95,79.94800000000001,90.636,72.4,54.198,84.60600000000001,312.34,77.8,84.41,-0.019362747254962898,0.011051805894448208,0.00910670167554617,83.13,315.4,-0.014343172222115008,,84.2,71.19,69.26,-0.0038083194234506124,83.12,-0.021741321875570208,85.88,76.81,223.3,-0.05391479686142464,-0.0020696799385264697,-0.003171728984256106,82.4,-0.011129226654633229,-4.4799,1.8653,-2.312800000000003,56.77,,,,,,,
